name,address,lat,lng
Fruiteria LÂ´hort de Maragall,"Passeig de Maragall, 231, Barcelona, Spain",41.425641,2.175058
Grau Xarcuters SL,"Passeig de Maragall, 336, Barcelona, Spain",41.427745,2.166665
Bar Pepe,"Carrer de LluÃ_s Sagnier, 31, Barcelona, Spain",41.424577,2.17521
Punt Fresc,"Passeig de Maragall, 340, Barcelona, Spain",41.427757,2.166568
Frutas y Verduras Pere y Ana,"Mercat de la MercÃ©, Passeig de Fabra i Puig, 270, Barcelona, Spain",41.430475,2.17359
Punt Fresc,"Carrer de Costa i Cuxart, 25, Barcelona, Spain",41.428084,2.175241
Rosa Palau Cordomi,"Passeig de Maragall, 346, Barcelona, Spain",41.427791,2.166035
Hernando Virrey SL,"Passeig de Fabra i Puig, 270, Barcelona, Spain",41.430441,2.173555
Bar IbÃ¡Ã±ez,"Avinguda de la Mare de DÃ©u de Montserrat, 257, Barcelona, Spain",41.424084,2.175811
Bar Stop,"Avinguda de la Mare de DÃ©u de Montserrat, 266, Barcelona, Spain",41.423432,2.175576
Cajero Automatico Caixa Tarragona,"C/verge Montserrat, 269, Barcelona, Spain",41.424843,2.176404
DesireÃ© y Carlos PanaderÃ_as S.L.,"Passeig de Fabra i Puig, 308, Barcelona, Spain",41.430484,2.170716
Antonio MartÃ_n GÃ_mez,"Carrer de Sabastida, 19, Barcelona, Spain",41.428432,2.16817
FruterÃ_a MillÃ¡n,"Carrer de la Torre dels Pardals, 42, Barcelona, Spain",41.422702,2.175452
Esteban Carmona Menaique,"Avinguda de la Mare de DÃ©u de Montserrat, 222, Barcelona, Spain",41.421587,2.17426
Puigver S.A.,"Passeig de Fabra i Puig, 318, Barcelona, Spain",41.430519,2.169824
Josefa Delgado BardajÃ_,"Passeig de Maragall, 367, Barcelona, Spain",41.427523,2.166481
Polleria MartÃ_nez,"Passeig de Fabra i Puig, 276, Barcelona, Spain",41.430488,2.173147
Bar Michel,"Carrer del Segle XX, 73, Barcelona, Spain",41.424036,2.174204
Bar Lourdes,"Carrer del Teide, 4, Barcelona, Spain",41.429881,2.169538
Xiao Feng Fong,"Carrer de Serrano, 52, Barcelona, Spain",41.428852,2.174198
Artpa,"Carrer de CartellÃ , 93, Barcelona, Spain",41.428282,2.170252
Luciano Maldonado LÃ_pez,"Passeig de Fabra i Puig, Barcelona, Spain",41.430531,2.168386
Mario Niubo Ricart,"Carrer de LluÃ_s Sagnier, 25, Barcelona, Spain",41.425299,2.173427
Bar Cafe Stock,"Avinguda Mare De DÃ©u De Montserrat, 266, Barcelona, Spain",41.423436,2.175568
Bona Tapa,"Passeig de Fabra i Puig, 148, Barcelona, Spain",41.430336,2.180555
Yalimay SL,"Carrer de Ramon AlbÃ_, 76, Barcelona, Spain",41.427181,2.177337
Dase Pan,"Carrer del Cardenal Tedeschini, 86, Barcelona, Spain",41.42739,2.180108
Bar Toni,"Carrer de Felip II, 236, Barcelona, Spain",41.428237,2.176912
El Corte InglÃ©s,"Avinguda Meridiana, 350, Barcelona, Spain",41.427955,2.18505
HIPERCOR,"Avinguda Meridiana, 350-358, Barcelona, Spain",41.427955,2.18505
La Taberna Del Minotauro s.l,"Carrer Pardo, 67, Barcelona, Spain",41.429762,2.182516
Forn del passeig,"Passeig de Fabra i Puig, 140, Barcelona, Spain",41.430339,2.18098
Restaurante Yamato,"Passeig de Fabra i Puig, 99, Barcelona, Spain",41.430085,2.182317
Sabor Andaluz,"Carrer Pardo, 67, Barcelona, Spain",41.429878,2.182517
La Gran Muralla de Oriente,"Carrer de Torroella de MontgrÃ_, 25, Barcelona, Spain",41.428447,2.186002
PastisserÃ_a Mas,"Passeig de Fabra i Puig, 94, Barcelona, Spain",41.43029,2.184523
bosforo cuina turca,"rambla de fabra i puig 82, Spain",41.430274,2.18595
Restaurante Sanghai,"Passeig de Fabra i Puig, 49, Barcelona, Spain",41.43003,2.186174
Pasteles Barcelona,"Passeig de Fabra i Puig, 140, Barcelona, Spain",41.43034,2.18094
Frescuore,"Carrer d'Antoni Costa, 17, Barcelona, Spain",41.429568,2.181669
Cajero Automatico Cajamadrid,"Avinguda Meridiana, 363, Barcelona, Spain",41.428381,2.184013
Bar Caza Quim Dos,"Passeig de Fabra i Puig, 77, Barcelona, Spain",41.430057,2.18404
Jaime Serra PlÃ¡,"Avinguda Meridiana, 350, Barcelona, Spain",41.427955,2.18505
DesireÃ© y Carlos PanaderÃ_as S.L.,"Passeig de Fabra i Puig, 115, Barcelona, Spain",41.430096,2.181516
Jordi Pur PadrÃ_,"Carrer de ConcepciÃ_n Arenal, 213, Barcelona, Spain",41.430501,2.18449
Grupo Punt Fresc S.L.,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
MarÃ_a de los ÃÅngeles Alemany PeirÃ_,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
Juan Gallego PiÃ±ol,"Carrer de la Riera d'Horta, 32, Barcelona, Spain",41.427837,2.181148
Josefa Roig Font,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
Montserrat Magrans Llorens,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
Carmen Signes Juan,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
Can MÃ_quez,"Carrer de ConcepciÃ_n Arenal, 213, Barcelona, Spain",41.430501,2.18449
Isacia Asensio Merlo,"Carrer d'Horta, Barcelona, Spain",41.427778,2.180708
CoctelerÃ_a Torre Rosa,"Carrer de Francesc TÃ rrega, 22, Barcelona, Spain",41.422699,2.180397
DolÃ§os Moments,"Passeig de Maragall, 207, Barcelona, Spain",41.424559,2.176723
Can Pere,"Carrer de Felip II, 200, Barcelona, Spain",41.425964,2.179858
Restaurante la Perla de Oriente,"Lugar Pinar del RÃ_o, 74, Barcelona, Spain",41.42276,2.17889
bonArea,"Passeig de Maragall, 158, Barcelona, Spain",41.424172,2.177479
CarnicerÃ_a Fina,"Carrer del Segle XX, 8, Barcelona, Spain",41.422521,2.178212
CERVESSERIA BAR-CELONA,"Ronda del GuinardÃ_, 222, Barcelona, Spain",41.422605,2.177458
Bar L Estel,"Carrer del Prat d'en Roquer, 28, Barcelona, Spain",41.425457,2.178366
Excellence Catering,"C/ Manigua, 52, Barcelona, Spain",41.424313,2.179754
JosÃ© MartÃ_n PÃ©rez,"Carrer de la Manigua, 8, Barcelona, Spain",41.422483,2.17941
Macxipan,"Carrer de la Manigua, 47, Barcelona, Spain",41.425007,2.179716
Sidney Restaurante,"Passeig de Maragall, 176, Barcelona, Spain",41.425124,2.176598
Dialypa S.L.,"Carrer de Ramon AlbÃ_, 46, Barcelona, Spain",41.425757,2.177424
Angel Luna Rodrigo,"PlaÃ§a del Doctor Modrego, 2, Barcelona, Spain",41.425025,2.180454
Kiwi Fruit,"Carrer de les AcÃ cies, 2, Barcelona, Spain",41.423289,2.178319
MarÃ_a Montserrat Forn Sole,"Carrer de Felip II, 189, Barcelona, Spain",41.425637,2.179797
Tasca I Vins,"Carrer del Cardenal Tedeschini, 32, Barcelona, Spain",41.425672,2.182928
Telepizza,"C/ Felip II, 137-139, Barcelona, Spain",41.422634,2.183742
Frescuore,"Carrer de Garcilaso, 105, Barcelona, Spain",41.422908,2.185449
Mi Bar,"PlaÃ§a del Cardenal Cicognani, 3, Barcelona, Spain",41.425137,2.182948
bonArea,"Carrer de ConcepciÃ_n Arenal, 81, Barcelona, Spain",41.422491,2.183799
Bodegas Vall de Rials - Roura,"Carrer Felipe II, 143, Barcelona, Spain",41.423232,2.182814
"Conservas Mis Delicias, S.L.","Carrer de Pinar del Rio, 44, Barcelona, Spain",41.422568,2.181344
Bar Juanvi,"Carrer de la Comtessa de Pardo BazÃ¡n, 7, Barcelona, Spain",41.424741,2.185125
Alhambra,"Carrer de Garcilaso, 148, Barcelona, Spain",41.42347,2.181974
Jaime Bosch Mateu,"Carrer de Felip II, 162, Barcelona, Spain",41.424421,2.181862
Els Tres SL,"Carrer Jordi de Sant Jordi, 53, Barcelona, Spain",41.423892,2.18315
Xavier Gallifa Gil,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
Borau,"Carrer de Garcilaso, 154, Barcelona, Spain",41.423512,2.181598
Forn de PA Rasi SL,"Carrer de Garcilaso, 150, Barcelona, Spain",41.423476,2.181904
Bar Piscolabis,"Carrer de Garcilaso, 114, Barcelona, Spain",41.423172,2.184261
Carns Unio 5 SL,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
CÃ©sar Cidad PÃ©rez,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
Manuel AuÃ±Ã_n Cifuentes,"Carrer de Garcilaso, 161, Barcelona, Spain",41.423257,2.182055
Familia Guillmis Scp,"Carrer de Puerto PrÃ_ncipe, 48, Barcelona, Spain",41.422642,2.181241
Cirilo Torija Arribas,"Carrer de ConcepciÃ_n Arenal, 148, Barcelona, Spain",41.426198,2.18427
Forn del Pilar,"Lugar Pinar del RÃ_o, 12, Barcelona, Spain",41.42236,2.18314
Ponderosa,"Avinguda Meridiana, 317, Barcelona, Spain",41.425297,2.185779
Luis Contreras LÃ_pez,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
Restaurante Pollo Azul,"Avinguda Meridiana, 342, Barcelona, Spain",41.426766,2.185807
Superver,"Carrer del Cardenal Tedeschini, 14, Barcelona, Spain",41.425516,2.184716
Xavier Fruites i Verdures,"Carrer de Felip II, 170, Barcelona, Spain",41.42488,2.181186
Francisco Palou Planas,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
Eva IbÃ¡Ã±ez Donaire,"Carrer de Felip Bertran i GÃ_ell, 2, Barcelona, Spain",41.424444,2.182442
Llagar Astur Restaurant,"Sant QuintÃ_, 130, Barcelona, Spain",41.416188,2.174695
La Tazza d'Or Restaurant,"Carrer de Sant QuintÃ_, 134, Barcelona, Spain",41.416268,2.174545
Restaurante peruano TradiciÃ_n Moderna,"Carrer de los Castillejos, 397, Barcelona, Spain",41.412312,2.170536
Costa DÂ´or,"Avinguda de la Mare de DÃ©u de Montserrat, 146, Barcelona, Spain",41.417829,2.171517
Carli,"Carrer de VarsÃ_via, 103, Barcelona, Spain",41.419272,2.173331
Superverd,"Avinguda de la Mare de DÃ©u de Montserrat, 179, Barcelona, Spain",41.41958,2.172556
Pastiseria Balaguer,"Carrer de la Bisbal, 29, Barcelona, Spain",41.418134,2.17269
Restaurante Retro 70,"TelÃªgraf, 25, Esquina Ronda GuinardÃ_, Barcelona, Spain",41.416526,2.174617
Catering Arcasa S.L.,"Carrer de Sant QuintÃ_, 89, Barcelona, Spain",41.415005,2.175713
Exclusivas Rv Castilla SL,"Carrer de la RenaixenÃ§a, 6, Barcelona, Spain",41.415727,2.175592
Vinimes SL,"Carrer del TelÃ¨graf, 4, Barcelona, Spain",41.416461,2.175653
O Seitoso,"Avinguda de la Mare de DÃ©u de Montserrat, 208, Barcelona, Spain",41.420978,2.173794
BAR RESTAURANTE TENA,"Calle de Cartagena, 335, Barcelona, Spain",41.412429,2.172546
Bar Esplugas,"Carrer de Sant QuintÃ_, 112, Barcelona, Spain",41.415736,2.175225
SaibÃ_ Castillejos,"Carrer de los Castillejos, 388, Barcelona, Spain",41.41254,2.170511
"VIÂ´DÂ´ART, SCP","Carrer del Mas Casanovas, 34, Barcelona, Spain",41.41241,2.169891
Bar Antonio,"Carrer de GÃ¨nova, 9, Barcelona, Spain",41.417333,2.170483
Bar Zorita,"Avinguda de la Mare de DÃ©u de Montserrat, 143, Barcelona, Spain",41.416768,2.170445
frutas y verduras emilia,"Ronda del GuinardÃ_, 70, Barcelona, Spain",41.41289,2.169323
PeÃ±a Pan,"Carrer de NiÃ§a, 6, Barcelona, Spain",41.413895,2.169244
Myo Scp,"Carrer de Sant QuintÃ_, 104, Barcelona, Spain",41.415485,2.175572
Cajero automatico La Caixa,"Av/mare de DÃ©u de Montserrat, 158, Barcelona, Spain",41.418733,2.172128
Super Fresc,"Carrer del TelÃ¨graf, 30, Barcelona, Spain",41.416871,2.174454
Cajero automatico Cajasol (El Monte),"Av/mare de DÃ©u de Monserrat, s/n, Barcelona, Spain",41.420188,2.173155
Autoservicio Loli,"Carrer de Francesc Alegre, 31, Barcelona, Spain",41.41698,2.16562
Forn Pastisseria Sant Honorat SL,"Avinguda de la Mare de DÃ©u de Montserrat, 87, Barcelona, Spain",41.415299,2.166758
PanaderÃ_a Katy,"Carrer del Mas Casanovas, 22, Barcelona, Spain",41.412108,2.16944
Teresa Moliterno Lluis,"Carrer de la Bisbal, 14, Barcelona, Spain",41.418052,2.173532
FÃ©lix Agustina Gresa,"Carrer de la RenaixenÃ§a, 25, Barcelona, Spain",41.416725,2.176114
Yolanda MarÃ_n Navarro,"Carrer de NiÃ§a, 25, Barcelona, Spain",41.414298,2.169824
Ponciano GarzÃ_n Blasco,"Avinguda de la Mare de DÃ©u de Montserrat, 141, Barcelona, Spain",41.416754,2.170426
Cowboy,"Carrer de VarsÃ_via, 133, Barcelona, Spain",41.418069,2.172513
Frutas Mape Sccp.,"Avinguda de la Mare de DÃ©u de Montserrat, 131, Barcelona, Spain",41.416259,2.169857
BAR LIPS,"Avinguda Mare de DÃ©u de Montserrat, 183, Barcelona, Spain",41.419699,2.172632
Chihuahua,"Passeig de Maragall, 107, Barcelona, Spain",41.418884,2.180434
Taverna El Ficus,"Carrer de la RenaixenÃ§a, 53, Barcelona, Spain",41.418152,2.177162
Restaurante El Reco de L'Avi,"Passatge de LlÃ_via, 43, Barcelona, Spain",41.41974,2.177415
El Traga Tio,"Carrer de Teodor Llorente, 1, Barcelona, Spain",41.419121,2.180175
MontaÃ±a,"Rambla de la Muntanya, 23, Barcelona, Spain",41.421585,2.177788
Casa Alba,"Carrer de l'AssociaciÃ_, 43, Sant Pere de Vilamajor, Spain",41.421376,2.179516
Autonomo,"Carrer de la IndependÃ¨ncia, 384, Barcelona, Spain",41.418226,2.176956
Cajero automatico Bankinter,"C/ Maragall, 83-85, Barcelona, Spain",41.417754,2.18027
Frutas Marisol,"Passatge de LlÃ_via, 39, Barcelona, Spain",41.419641,2.177542
Dia Fresh Manigua,"C/ Manigua, 2, Barcelona, Spain",41.422216,2.179345
Bodega Sant Jordi,"Carrer de la Garrotxa, 7, Barcelona, Spain",41.421381,2.17894
Inmac S:L,"Carrer de l'Art, 28, Barcelona, Spain",41.420972,2.177824
Fruben S.A.,"PlaÃ§a de Maragall, 5, Barcelona, Spain",41.419934,2.180284
Campio PÃ_o,"Carrer de l'AssociaciÃ_, 41, Sant Pere de Vilamajor, Spain",41.421376,2.179516
Carmona Sole I Fills S L,"Carrer de RubiÃ_ i Ors, 40, Barcelona, Spain",41.420188,2.177577
Antonio Posa Bisbal,"Carrer de Teodor Llorente, 14, Barcelona, Spain",41.41907,2.179246
Josefa Grifoll Casals,"Carrer de Teodor Llorente, 14, Barcelona, Spain",41.41907,2.179246
Pa - Sin,"Paseo de Maragall, 104, Barcelona, EspaÃ±a",41.42098,2.180469
Numero 1 Barcelonas Pizza,"Carrer Juan de Garay, 49, Barcelona, Spain",41.419594,2.183081
La Frontera,"Calle Sant Antoni Maria Claret, 446, Barcelona, Spain",41.419107,2.185116
La Cuina del Mon Diwali,"Carrer Juan de Garay, 11, Barcelona, Spain",41.418393,2.181552
Indians Restaurant,"Carrer de Campo Florido, 52, Barcelona, Spain",41.42156,2.181018
La Mamadera Restaurant,"Carrer de Campo Florido, 50, Barcelona, Spain",41.42159,2.181224
Bar Maite,"Carrer de las Navas de Tolosa, 371, Barcelona, Spain",41.418508,2.182456
Bar Toni,"Carrer de Felip II, 112, Barcelona, Spain",41.421755,2.185346
Mercadona,"Carrer d'Olesa, 30-32, Barcelona, Spain",41.42096,2.183031
PASTISSERIA MORERA,"Carrer de Biscaia, 394-396, Barcelona, Spain",41.418214,2.185458
Punt Fresc,"Carrer de las Navas de Tolosa, 363, Barcelona, Spain",41.418304,2.18272
Restaurante la Cuyna del Mon,"Carrer de Juan de Garay, 11, Barcelona, Spain",41.418414,2.181528
Bar Nivel 22 S.C.P,"Carrer de la IndÃºstria, 352, Barcelona, Spain",41.417642,2.185283
Cajero automatico Cajamar,"C/De Trinxant, 144, Barcelona, Spain",41.418229,2.1809
Eva MarÃ_a Moragas Sobrevia,"Carrer de Felip II, 118, Barcelona, Spain",41.421986,2.185065
PanaderÃ_a las Navas,"Carrer de las Navas de Tolosa, 401, Barcelona, Spain",41.419492,2.181141
Amalia Belez Vergara,"Carrer de las Navas de Tolosa, 326, Barcelona, Spain",41.417725,2.183802
Bubaza,"Carrer de Felip II, 96, Barcelona, Spain",41.421149,2.186153
CafÃ© Dampera,"Carrer de Campo Florido, 33, Barcelona, Spain",41.421528,2.180882
barbook2012,"Carrer de Sant Antoni Maria Claret, 450, Barcelona, Spain",41.419151,2.185186
NOU FORN BISCAIA,"Biscaia 406, Local 1, Barcelona, Spain",41.418497,2.185037
Miquetes MÃ giques Restaurant,"Calle del Trovador, 20, Barcelona, Spain",41.414867,2.177642
Bar New York SL,"Carrer de Sant QuintÃ_, 37, Barcelona, Spain",41.413217,2.178228
Restaurante Trobador,"Carrer del Trobador, 22, Barcelona, Spain",41.415005,2.177788
Cam Marcel,"Carrer de Sant QuintÃ_, 70, Barcelona, Spain",41.414544,2.176781
Tiberis Salord,"Carrer de la IndÃºstria, 271, Barcelona, Spain",41.414361,2.180384
Restaurante SalÃ_n Amistad,"Carrer de Conca, 38, Barcelona, Spain",41.414225,2.179438
MAS PASTISSERS,"Passeig de Maragall, 66, Barcelona, Spain",41.417267,2.180574
Josep Maria | Fruites i Verdures,"Rambla Volart, 42, Barcelona, Spain",41.416368,2.17819
Productos Rija,"Rambla de Volart, 44, Barcelona, Spain",41.416498,2.177753
CarnicerÃ_a Edo,"Carrer de Sant Antoni Maria Claret, 213, Barcelona, Spain",41.415288,2.17913
Panificadora Myrpa S.L.,"Carrer de Sant Antoni Maria Claret, 348, Barcelona, Spain",41.415405,2.18009
Canao,"Carrer de Sant Antoni Maria Claret, 183, Barcelona, Spain",41.414304,2.178328
FruterÃ_a Ros Cris,"Carrer del Trobador, 40, Barcelona, Spain",41.415353,2.178797
CarnicerÃ_as Diego,"Carrer de Sant Antoni Maria Claret, 334, Barcelona, Spain",41.415158,2.179763
Dominos Pizza,"Fresser, 45-47, Barcelona, Spain",41.41381,2.18146
A'CaÃ±ota Restaurant,"Carrer de la IndÃºstria, 314-316, Barcelona, Spain",41.415276,2.181986
Lidl,"Carrer de las Navas de Tolosa, 318, Barcelona, Spain",41.417514,2.184074
Bar Ruipe,"Carrer de la NaciÃ_, 30, Barcelona, Spain",41.413128,2.1851
bonArea,"Maragall, 2-4, Barcelona, Spain",41.413901,2.181195
Forn del Barri,"Carrer de las Navas de Tolosa, 327, Barcelona, Spain",41.416437,2.1852
Restaurante El JamÃ_n,"Carrer de Trinxant, 119, Barcelona, Spain",41.417461,2.18158
MercÃ©,"Carrer de la IndÃºstria, 279, Barcelona, Spain",41.415038,2.181344
Bar Grau,"Carrer de la NaciÃ_, 67, Barcelona, Spain",41.413989,2.183129
Juana Luna DurÃ¡n,"Passeig de Maragall, 34, Barcelona, Spain",41.415119,2.180855
Rosa Badal Badal,"Carrer de las Navas de Tolosa, 319, Barcelona, Spain",41.416145,2.185583
CÃ¡rnicas DomÃ_nguez S.A.,"Carrer de Joan de Peguera, 100, Barcelona, Spain",41.414879,2.182955
fruiteria Sa2Pe,"Carrer del Freser, 67, Barcelona, Spain",41.414578,2.181888
Cajero Automatico Cajamadrid,"Pje/maragall, 25, Barcelona, Spain",41.414575,2.180832
Forn Pla PA SL,"Carrer de BesalÃº, 55, Barcelona, Spain",41.414236,2.184128
Antonio Carrasco PÃ©rez,"Passatge de la Travessera, 7, Barcelona, Spain",41.415368,2.181087
Carselme S. A.,"Passeig de Maragall, 26, Barcelona, Spain",41.415119,2.180855
JosÃ© MarÃ_a Cosialls Germa,"Passeig de Maragall, 26, Barcelona, Spain",41.415119,2.180855
JoaquÃ_n LÃ_pez Cabezas,"Passeig de Maragall, 26, Barcelona, Spain",41.415119,2.180855
SaibÃ_ Maragall,"Carrer de Sant Antoni Maria Claret, 362, Barcelona, Spain",41.416497,2.181588
Carme Miranda,"Avinguda de la RepÃºblica Argentina, 41, Barcelona, Spain",41.408653,2.14696
Hecrau,"Avinguda de la RepÃºblica Argentina, 53, Barcelona, Spain",41.409211,2.146581
Superverd,"Avinguda de la RepÃºblica Argentina, 59-61, Barcelona, Spain",41.409421,2.146416
MEJORESPRECIOS-SHOP,"Carrer de les Medes, 4, Barcelona, Spain",41.411013,2.146707
"INFOACCIA PRIMERA, S.L.","Carrer de les Medes, 4, Barcelona, Spain",41.411104,2.146762
Restaurante Isabel AvilÃ©s Navarro,"Avinguda de la RepÃºblica Argentina, 44, Barcelona, Spain",41.409008,2.146968
Orli,"Avinguda de la RepÃºblica Argentina, 63, Barcelona, Spain",41.409543,2.146335
De Bona Gana,"Avinguda de la RepÃºblica Argentina, 64, Barcelona, Spain",41.409566,2.146441
Maigot cafÃ¨,"Carrer de la Mare de DÃ©u del Coll, 71, Barcelona, Spain",41.410448,2.148099
Rosa Pinky S.L.,"Carrer de Maignon, 25bis Loc 1, Barcelona, Spain",41.409373,2.152032
CarnicerÃ_a charcuterÃ_a Mari Carmen,"Av Vallcarca n, 62, Barcelona, Spain",41.410244,2.147191
Siboney,"Avinguda de la RepÃºblica Argentina, 33, Barcelona, Spain",41.408352,2.147262
gourmet 0039 ItaliÃ ,"Carrer de Verdi, 200, Barcelona, Spain",41.408998,2.151931
Bar Monrreal,"Carrer de Verdi, 288, Barcelona, Spain",41.411912,2.149241
Restaurante Zuum,"Carrer de Sostres, 12, Barcelona, Spain",41.41167,2.150343
Rubedu S.L.,"Baixada de la GlÃ_ria, 10, Barcelona, Spain",41.410608,2.148334
JosÃ© GutiÃ©rrez PÃ©rez,"Carrer de Verdi, 200, Barcelona, Spain",41.408432,2.152347
Restaurante Nikos,"Carrer de la Mare de DÃ©u del Coll, 51, Barcelona, Spain",41.409791,2.148721
Piedad MonleÃ_n AntÃ_n,"Carrer de Maignon, 11, Barcelona, Spain",41.408837,2.150719
Burot,"Avinguda del Coll del Portell, 41, Barcelona, Spain",41.411057,2.151148
Fruita DolÃ§a,"Carrer de Maignon, 19, Barcelona, Spain",41.409029,2.151342
Krampus CrÃªpes Atelier Restaurant,"Carrer de Saragossa, 89, Barcelona, Spain",41.403538,2.146894
Sushibo,"Ronda del General Mitre, 220, Barcelona, Spain",41.405622,2.146827
L'Osteria del Contadino,"Carrer de Saragossa, 123, Barcelona, Spain",41.404504,2.14545
Da Raimondo,"Carrer del Putget, 36, Barcelona, Spain",41.406131,2.143727
Florentina Restaurant,"Carrer de Saragossa, 122, Barcelona, Spain",41.405248,2.144485
TETERERIA,"Calle Saragossa, 113, Barcelona, Spain",41.404261,2.145816
Sabor de Italia,"Carrer de Vallirana, 74, Barcelona, Spain",41.405137,2.146221
Bar la Moreneta,"Carrer de Puig-reig, 12, Barcelona, Spain",41.404624,2.142996
Restaurante chino TUNG HAI,"Carrer de Ballester, 7, SAN GERVASI, BARCELONA, Spain",41.405755,2.14438
CarnicerÃ_a Albi,"Carrer de PÃ dua, 95, Barcelona, Spain",41.404397,2.144238
SALA BLAISE,"Carrer de Vallirana, 79, Barcelona, Spain",41.405294,2.145831
bar sabela,"Calle de EscipiÃ_n, 48, Barcelona, Spain",41.406022,2.144105
Kachafruit Barna S.L.,"Carrer de la Gleva, 42, Barcelona, Spain",41.404475,2.144448
Tania Arce RodrÃ_guez,"Carrer de PÃ dua, 101, Barcelona, Spain",41.404172,2.143972
Frutas y Verduras Berna,"Carrer de SeptimÃ nia, 45, Barcelona, Spain",41.405188,2.146946
Ferrce 2001 S.L.,"Carrer de Balmes, 346, Barcelona, Spain",41.403632,2.142769
Agueda de Pedro Guerrero,"Carrer de SeptimÃ nia, 34, Barcelona, Spain",41.405288,2.14695
Mabahuay,"Carrer de Saragossa, 139, Barcelona, Spain",41.404842,2.144958
Cristina Leiz Leicht,"Carrer de Cadis, 6, Barcelona, Spain",41.406666,2.142826
Restaurant-Bar El Refugi de Sant Gervasi,"Carrer de Vallirana, 78, Barcelona, Spain",41.405306,2.146046
Inca Burger Restaurant,"Avinguda de la RepÃºblica Argentina, 17, Barcelona, Spain",41.407747,2.147841
El Taberna De Lesseps Restaurant,"Carrer de SeptimÃ nia, 23, Barcelona, Spain",41.405611,2.147904
NOSTRUM,"Carrer Gran de GrÃ cia, 195, Barcelona, Spain",41.404026,2.151693
VergÃ© Dels Angels,"Avinguda del PrÃ_ncep d'AstÃºries, 33, Barcelona, Spain",41.403866,2.14993
Bar Wellcome,"Carrer de PÃ©rez GaldÃ_s, 45, Barcelona, Spain",41.406513,2.150974
Pastisseria Forn de Sant Joan SL,"Carrer d'AstÃºries, 55, Barcelona, Spain",41.405186,2.14974
UF Pizza S.l.,"Carrer de PÃ©rez GaldÃ_s, 45, Barcelona, Spain",41.406513,2.150974
Manducare Bibere,"Carrer Gran de GrÃ cia, 217, Barcelona, Spain",41.404679,2.151236
Asturias Supermercado,"Avinguda del PrÃ_ncep d'AstÃºries, 29, Barcelona, Spain",41.40365,2.149874
Restaurante Chino Sin Chow,"Carrer d'AstÃºries, 70, Barcelona, Spain",41.406152,2.149983
Juana CÃ¡rceles CarriÃ_n,"Carrer Gran de GrÃ cia, 203, Barcelona, Spain",41.404159,2.151665
Cajero Automatico Bankpyme,"Avinguda de la RepÃºblica Argentina, 6, Barcelona, Spain",41.407351,2.148606
Cansaladeria I Xarcuteria Carme,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
Kachafruit Barna S.L.,"PlaÃ§a de MaÃ±Ã© i Flaquer, 1, Barcelona, Spain",41.403711,2.148467
Polleria Charo,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
FruterÃ_a Virginia,"Carrer de Nil Fabra, 10, Barcelona, Spain",41.405834,2.1513
Pilar MartÃ_n MartÃ_n,"Carrer del FrancolÃ_, 28, Barcelona, Spain",41.404252,2.147276
Jordi Campanals Casanova,"Carrer Gran de GrÃ cia, 214, Barcelona, Spain",41.404114,2.151853
Josefa Nebot Juan,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
Antonio CardÃºs NoguÃ©s,"Carrer de la Mare de DÃ©u de GrÃ cia, 24, Barcelona, Spain",41.404633,2.149598
Manuel FernÃ¡ndez Arango,"Carrer d'AstÃºries, 57, Barcelona, Spain",41.405319,2.14967
Frutas Rius,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
Antonio Anta Docampo,"Carrer Gran de GrÃ cia, 260, Barcelona, Spain",41.405499,2.150732
Lluis Puig Baraut,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
Fruites I Verdures J Puy,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
Daniel's Cake,"Avinguda PrÃ_ncep d'AstÃºries, 36, Barcelona, Spain",41.403807,2.150152
Luis Moreno SÃ¡nchez,"PlaÃ§a de Lesseps, Barcelona, Spain",41.406597,2.149553
La Salut,"Calle de la Virgen de la Salud, Barcelona, Spain",41.410393,2.155158
Pousada Caballito Blanco Restaurant,"Carrer de Larrard, 30, Barcelona, Spain",41.411835,2.154694
Consum,"Travessera de Dalt, 34, Barcelona, Spain",41.408733,2.153332
bonArea,"Travessera de Dalt, 48, Barcelona, Spain",41.409221,2.15456
Dulci Guell,"Carrer de Larrard, 24, Barcelona, Spain",41.411719,2.154848
